-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.4
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
-5.55
